# frequency, power_density
6.482941295592466986e+02 7.115169426836711608e+00
6.485304827273220099e+02 5.425239163237796980e+00
6.487668358953973211e+02 2.843085909318439963e+00
6.490031890634726324e+02 4.009826617685408934e+00
6.492395422315479436e+02 8.219063937646019724e+00
6.494758953996233686e+02 1.475614423943362219e+01
6.497122485676986798e+02 2.374710055449506285e+01
6.499486017357739911e+02 2.436645284380373155e+01
6.501849549038493024e+02 7.105968451558076104e+00
6.504213080719246136e+02 1.174523528521402627e+00
6.506576612399999249e+02 2.910925322820651306e+00
6.508940144080752361e+02 1.294062741657815152e-01
6.511303675761505474e+02 4.668247197541076920e-02
6.513667207442259723e+02 1.136026177738397092e+00
6.516030739123012836e+02 2.965585531007923770e+00
6.518394270803765949e+02 3.617201974051894364e+00
6.520757802484519061e+02 5.944325007725038690e-01
6.523121334165272174e+02 3.012910809189023986e+00
6.525484865846025286e+02 6.534594421850113299e+00
6.527848397526778399e+02 1.943667951893831569e+00
6.530211929207531512e+02 1.751725518515186319e+00
6.532575460888285761e+02 5.240951139454217866e+00
6.534938992569038874e+02 2.973260248313229326e+00
6.537302524249791986e+02 2.470334206454682935e-02
6.539666055930545099e+02 7.665463689109814460e+00
6.542029587611298211e+02 1.739453185211078434e+01
6.544393119292051324e+02 5.484866745592356096e+00
6.546756650972805573e+02 1.728317877290511007e+01
6.549120182653558686e+02 1.915877571532613288e+01
6.551483714334312936e+02 3.723700036693000093e-01
6.553847246015066048e+02 2.706563097696303988e+00
6.556210777695819161e+02 5.775646430744842963e-01
6.558574309376572273e+02 2.587605366499554194e+00
6.560937841057325386e+02 2.288042240393462823e+00
6.563301372738078499e+02 6.634674181161703821e+00
6.565664904418831611e+02 1.396480218428193032e+00
6.568028436099585861e+02 4.182346941825993092e+00
6.570391967780338973e+02 4.458087942576401730e+00
6.572755499461092086e+02 4.385730365342168646e+00
6.575119031141845198e+02 1.302712787613582002e+00
6.577482562822598311e+02 5.136797646549888796e+00
6.579846094503351424e+02 1.611622161856608670e+00
6.582209626184104536e+02 5.799260442370650359e-02
6.584573157864857649e+02 4.185341795429383532e-02
6.586936689545611898e+02 2.124187548611503829e+00
6.589300221226365011e+02 1.093741159394887497e+01
6.591663752907118123e+02 6.941006332693064884e+00
6.594027284587871236e+02 5.799926377781416953e-01
6.596390816268624349e+02 3.179142010350190617e+00
6.598754347949377461e+02 1.552647101811635189e+01
6.601117879630130574e+02 2.631854184173847955e+01
6.603481411310883686e+02 6.837334382430908519e+00
6.605844942991637936e+02 6.760997154933446218e+00
6.608208474672391048e+02 9.014336126200682031e+00
6.610572006353144161e+02 8.015957526559359891e+00
6.612935538033897274e+02 6.240805257647725313e+00
6.615299069714650386e+02 5.597952745789053886e+00
6.617662601395403499e+02 1.591362119054796587e+01
6.620026133076156611e+02 7.046624180226214840e+00
6.622389664756910861e+02 6.945228024421352231e+00
6.624753196437665110e+02 6.423869670392740261e+00
6.627116728118418223e+02 3.344386917258695302e+00
6.629480259799171336e+02 5.266369708610731060e+00
6.631843791479924448e+02 1.769035665022465009e+00
6.634207323160677561e+02 3.743321847909872435e+00
6.636570854841430673e+02 2.459967161716344553e+00
6.638934386522183786e+02 2.189659453920312915e-01
6.641297918202938035e+02 5.545094642929628836e-01
6.643661449883691148e+02 5.435131761397330230e+00
6.646024981564444261e+02 5.804810786966451808e+00
6.648388513245197373e+02 5.161898750384877887e-01
6.650752044925950486e+02 1.497230217499843308e+00
6.653115576606703598e+02 5.002822784433866854e-01
6.655479108287456711e+02 5.055083850488620856e-01
6.657842639968209824e+02 6.247750328356628913e+00
6.660206171648964073e+02 5.916768985287849780e+00
6.662569703329717186e+02 4.042868969106976906e-01
6.664933235010470298e+02 1.217185968542536045e+01
6.667296766691223411e+02 1.394886480172584697e+01
6.669660298371976523e+02 2.684763030330902023e+00
6.672023830052729636e+02 1.853132929525095063e-01
6.674387361733482749e+02 7.607462672924585056e-02
6.676750893414236998e+02 1.508961684175696316e+00
6.679114425094990111e+02 3.938852860919304533e+00
6.681477956775743223e+02 6.777033040913548412e+00
6.683841488456496336e+02 1.292509377016865280e+01
6.686205020137249448e+02 2.256720929616593807e+01
6.688568551818002561e+02 1.438683530263232768e+01
6.690932083498755674e+02 8.344176253442918689e-01
6.693295615179508786e+02 2.644795882001682585e+00
6.695659146860263036e+02 2.641575380440851717e+00
6.698022678541017285e+02 3.896256433974925937e+00
6.700386210221770398e+02 2.174243763874451574e+01
6.702749741902523510e+02 1.366572807225834296e+01
6.705113273583276623e+02 8.503895836966032462e+00
6.707476805264029736e+02 2.141153216205780652e+01
6.709840336944782848e+02 4.092439461429591141e+00
6.712203868625535961e+02 1.083729237267658130e+00
6.714567400306290210e+02 8.374146168412168745e-01
6.716930931987043323e+02 5.674114952258544342e-01
6.719294463667796435e+02 2.497499914525646680e+00
6.721657995348549548e+02 7.604399175240814657e+00
6.724021527029302661e+02 8.047591893478257319e+00
6.726385058710055773e+02 6.753242148747760076e+00
6.728748590390808886e+02 6.802107176426230417e+00
6.731112122071561998e+02 1.855639608398550022e+00
6.733475653752316248e+02 1.825330834698791982e+00
6.735839185433069360e+02 7.246617892569171104e+00
6.738202717113822473e+02 3.894940092649969099e+00
6.740566248794575586e+02 4.462586186999961235e+00
6.742929780475328698e+02 1.115901748590880871e+01
6.745293312156081811e+02 1.764489641123175900e+01
6.747656843836834923e+02 1.883786039733217166e+01
6.750020375517589173e+02 1.110961755030537823e+01
6.752383907198342285e+02 6.745583574471908372e-02
6.754747438879095398e+02 6.869676418286767117e+00
6.757110970559848511e+02 1.858102850149817797e+00
6.759474502240601623e+02 2.950937350982214546e+00
6.761838033921354736e+02 1.216586009534712298e+00
6.764201565602107848e+02 3.790559871833696359e+00
6.766565097282860961e+02 5.096843477108044418e+00
6.768928628963615211e+02 1.794966419690216863e+00
6.771292160644368323e+02 1.941159499763232432e+00
6.773655692325121436e+02 6.811937873995944914e-02
6.776019224005875685e+02 5.946194505176433109e-01
6.778382755686628798e+02 1.117122623382998808e-01
6.780746287367381910e+02 8.594370900706242988e-01
6.783109819048135023e+02 6.676698046372859352e+00
6.785473350728888136e+02 1.331608894480799243e+01
6.787836882409642385e+02 3.536901818185580026e+00
6.790200414090395498e+02 5.607922238742693466e+00
6.792563945771148610e+02 1.358219226707675453e+01
6.794927477451901723e+02 1.007618373343855733e+00
6.797291009132654835e+02 7.119936794231112032e+00
6.799654540813407948e+02 4.735548608073695043e+00
6.802018072494161061e+02 6.600602510452112659e-01
6.804381604174914173e+02 7.314392916519332211e+00
6.806745135855668423e+02 5.375833236526534442e+00
6.809108667536421535e+02 9.302923502778784881e-01
6.811472199217174648e+02 1.210030847515578323e+01
6.813835730897927760e+02 7.638614919914782142e+00
6.816199262578680873e+02 2.590645412365363942e+00
6.818562794259433986e+02 8.231068156926768964e+00
6.820926325940187098e+02 1.662065680907501886e+01
6.823289857620941348e+02 9.125378200523103445e+00
6.825653389301694460e+02 1.335318934413373348e+00
6.828016920982447573e+02 3.678881983530512212e+00
6.830380452663200685e+02 3.406477083072519729e+00
6.832743984343953798e+02 3.601032246083513577e+00
6.835107516024706911e+02 4.077336631956478996e+00
6.837471047705460023e+02 9.792914673255378455e-01
6.839834579386213136e+02 1.635674149868224125e+00
6.842198111066967385e+02 8.316089177315549863e-02
6.844561642747720498e+02 1.335904402279017189e+00
6.846925174428473611e+02 3.714818966808839384e-01
6.849288706109227860e+02 3.694262675468807933e-01
6.851652237789980973e+02 4.791166818818141770e+00
6.854015769470734085e+02 7.345373836320352900e+00
6.856379301151487198e+02 1.352056465228479443e+00
6.858742832832240310e+02 1.515170933021335209e+01
6.861106364512994560e+02 1.321090005885107566e+01
6.863469896193747672e+02 4.343946775601639776e-01
6.865833427874500785e+02 1.488180081885706407e+01
6.868196959555253898e+02 1.858628882599029808e+01
6.870560491236007010e+02 9.290022268054402232e+00
6.872924022916760123e+02 2.687456502887297205e+00
6.875287554597513235e+02 1.824804228791971350e-01
6.877651086278266348e+02 3.350004458444890698e+00
6.880014617959020597e+02 5.054082547223463173e+00
6.882378149639773710e+02 1.187433384742574205e+00
6.884741681320526823e+02 4.653784346380355208e-01
6.887105213001279935e+02 1.083172316742536667e+00
6.889468744682033048e+02 8.142041797505006784e+00
6.891832276362786160e+02 5.379177018047177405e+00
6.894195808043539273e+02 1.923050600554400136e+00
6.896559339724293523e+02 3.584712867894294774e+00
6.898922871405046635e+02 1.275273195597435016e-01
6.901286403085799748e+02 2.970897563907849648e+00
6.903649934766552860e+02 3.974693951900882261e-01
6.906013466447305973e+02 3.732179207146316458e+00
6.908376998128059086e+02 7.327877802821475051e+00
6.910740529808812198e+02 6.547874893713800937e+00
6.913104061489565311e+02 8.496140655509089257e+00
6.915467593170319560e+02 5.259975789055420847e+00
6.917831124851072673e+02 1.044133010000807049e+00
6.920194656531825785e+02 1.027608047949136294e+00
6.922558188212578898e+02 2.451969468324353585e+00
6.924921719893332011e+02 9.060487543783041220e-01
6.927285251574086260e+02 2.407550585013955580e+00
6.929648783254839373e+02 1.420573561880171454e+01
6.932012314935592485e+02 1.151037566956281566e+01
6.934375846616346735e+02 1.281586168927106195e+00
6.936739378297099847e+02 2.677817211461170355e-01
6.939102909977852960e+02 1.441474658340760939e+00
6.941466441658606072e+02 3.578659911666451698e+00
6.943829973339359185e+02 1.573116187351870643e+00
6.946193505020112298e+02 3.957622424734725808e+00
6.948557036700865410e+02 3.862672709383127678e+00
6.950920568381618523e+02 1.936877572419100080e+00
6.953284100062372772e+02 2.758620485135135247e+00
6.955647631743125885e+02 7.051641140331430524e-01
6.958011163423878997e+02 1.607150646379962078e+00
6.960374695104632110e+02 3.895476448463619512e-02
6.962738226785385223e+02 3.002360906879582902e+00
6.965101758466138335e+02 3.075952315418010397e+00
6.967465290146891448e+02 1.156924559020657384e+00
6.969828821827645697e+02 1.458614645475397431e+00
6.972192353508398810e+02 3.766197456988569670e+00
6.974555885189151923e+02 1.934798249949739590e+00
6.976919416869905035e+02 1.298305639707864056e+00
6.979282948550658148e+02 6.325564621951233590e+00
6.981646480231411260e+02 4.795509699289928207e+00
6.984010011912164373e+02 6.852392697036248315e+00
6.986373543592917486e+02 7.612563833233193522e-01
6.988737075273671735e+02 6.053371528221402009e+00
6.991100606954424848e+02 3.424474744165769025e+00
6.993464138635177960e+02 1.151434516667405150e+00
6.995827670315931073e+02 5.365968645269176385e+00
6.998191201996684185e+02 4.039955314289546351e+00
7.000554733677438435e+02 1.755793065937746589e-01
7.002918265358191547e+02 5.367222994481397613e-01
7.005281797038944660e+02 2.977556898253894690e+00
7.007645328719698909e+02 5.058779187694616652e+00
7.010008860400452022e+02 9.887154987119836647e-02
7.012372392081205135e+02 7.070251761087843256e+00
7.014735923761958247e+02 6.194993726276750934e+00
7.017099455442711360e+02 1.904781744786220754e+00
7.019462987123464472e+02 3.936565826820664693e+00
7.021826518804217585e+02 7.760309746784790796e+00
7.024190050484971835e+02 1.074274063165037418e+01
7.026553582165724947e+02 1.531227050974912096e+01
7.028917113846478060e+02 8.432235360199436869e+00
7.031280645527231172e+02 8.343739727171214371e-01
7.033644177207984285e+02 1.284846956225389647e+01
7.036007708888737398e+02 9.376379747273718479e+00
7.038371240569490510e+02 5.179965359042930650e-01
7.040734772250243623e+02 1.540390531038597022e+00
7.043098303930997872e+02 4.780787129221818255e+00
7.045461835611750985e+02 3.079904441414396121e+00
7.047825367292504097e+02 2.208328930338980811e+00
7.050188898973257210e+02 9.328040538443563179e+00
7.052552430654010323e+02 1.254452113524561163e+01
7.054915962334763435e+02 5.701296781789422674e+00
7.057279494015516548e+02 2.515641191682964362e+01
7.059643025696269660e+02 1.038058398409076055e+01
7.062006557377023910e+02 1.023370469963811580e+01
7.064370089057777022e+02 2.075764193927189893e+01
7.066733620738530135e+02 8.809176661366330263e-01
7.069097152419283248e+02 7.083606658430829484e+00
7.071460684100036360e+02 5.288242810210807221e+00
7.073824215780789473e+02 4.467952912391769615e+00
7.076187747461542585e+02 3.974889980499952902e+00
7.078551279142296835e+02 6.273146155615652586e-02
7.080914810823051084e+02 4.732392062750699679e+00
7.083278342503804197e+02 1.066292943349753486e+01
7.085641874184557309e+02 1.187156106429189784e+01
7.088005405865310422e+02 4.802346803459204949e+00
7.090368937546063535e+02 1.145316748063191170e+00
7.092732469226816647e+02 3.242476188743476762e+00
7.095096000907569760e+02 2.798142339178128601e+00
7.097459532588324009e+02 1.529118591940142602e-01
7.099823064269077122e+02 1.250492070884743789e+00
7.102186595949830235e+02 2.231079999863588181e+00
7.104550127630583347e+02 7.831588071612239910e-01
7.106913659311336460e+02 1.272024794954109694e-01
7.109277190992089572e+02 6.017006975656234324e+00
7.111640722672842685e+02 1.452412456237236960e+01
7.114004254353595798e+02 4.097129758258866161e+00
7.116367786034350047e+02 2.630386587267744769e+00
7.118731317715103160e+02 4.883481234581995345e+00
7.121094849395856272e+02 5.074807722739854698e-01
7.123458381076609385e+02 4.644458109047145955e-01
7.125821912757362497e+02 3.250808758794609510e+00
7.128185444438115610e+02 1.130802402676117424e+01
7.130548976118868723e+02 5.585359999291216404e+00
7.132912507799621835e+02 2.454337212569436932e+00
7.135276039480376085e+02 4.966358657275126376e+00
7.137639571161129197e+02 3.430025831449603491e+00
7.140003102841882310e+02 1.998538012619248960e-01
7.142366634522635422e+02 1.687865820280316953e+00
7.144730166203388535e+02 1.251522664439227661e+00
7.147093697884141648e+02 5.470283669691160533e+00
7.149457229564894760e+02 1.087391534425435236e+00
7.151820761245649010e+02 2.646453168785419585e+00
7.154184292926403259e+02 2.098146609427004261e+00
7.156547824607156372e+02 3.864860180894213321e-02
7.158911356287909484e+02 9.000157901118573112e-02
7.161274887968662597e+02 6.127601135965216272e+00
7.163638419649415710e+02 5.321486252664645811e+00
7.166001951330168822e+02 8.827173216261686717e-01
7.168365483010921935e+02 6.661510207164029751e+00
7.170729014691676184e+02 5.531660313680195618e-01
7.173092546372429297e+02 1.915467514247464642e+00
7.175456078053182409e+02 1.079272435607533964e+01
7.177819609733935522e+02 1.991300011999447150e+01
7.180183141414688635e+02 1.844887090801058704e+01
7.182546673095441747e+02 6.778532001077383740e+00
7.184910204776194860e+02 2.146586317735601046e+00
7.187273736456947972e+02 1.127144628433106099e+01
7.189637268137702222e+02 3.883091061837578906e+00
7.192000799818455334e+02 1.473526780927602697e+00
