# frequency, psd_without_bg
1.687775362754545995e+03 1.200327004613402249e+00
1.688011715922621306e+03 8.081267362741964000e-01
1.688248069090696617e+03 3.066982084242759754e-01
1.688484422258771929e+03 3.965901257000532809e-02
1.688720775426847240e+03 7.762320518971611572e-01
1.688957128594922551e+03 1.103460531572775460e+00
1.689193481762997862e+03 7.183166839726824460e-01
1.689429834931073174e+03 2.348032263659297902e-01
1.689666188099148485e+03 2.993608619101483792e-01
1.689902541267223796e+03 6.330693117125303360e-01
1.690138894435299107e+03 7.789958978868230521e-02
1.690375247603374419e+03 1.176693016174713557e+00
1.690611600771449730e+03 9.473427267302687582e-01
1.690847953939525041e+03 1.670954410851958061e-01
1.691084307107600353e+03 7.949620019984980912e-01
1.691320660275675664e+03 2.262410114556302754e-01
1.691557013443751202e+03 2.515479374628017961e-01
1.691793366611826514e+03 1.456577005587483598e+00
1.692029719779901825e+03 9.290082330353361950e-01
1.692266072947977136e+03 9.772237785289570322e-01
1.692502426116052447e+03 2.836844478257560809e-01
1.692738779284127759e+03 6.877796073213114925e-01
1.692975132452203070e+03 7.396203551724449543e-01
1.693211485620278381e+03 8.556412517233420445e-01
1.693447838788353693e+03 4.364537971188480192e-01
1.693684191956429004e+03 1.067348218019293027e+00
1.693920545124504315e+03 1.696092303395589473e+00
1.694156898292579626e+03 7.127717950864952412e-01
1.694393251460654938e+03 8.723410533921583943e-01
1.694629604628730249e+03 1.031579712789119752e+00
1.694865957796805787e+03 6.702982450761606481e-01
1.695102310964881326e+03 8.096328981243201550e-01
1.695338664132956637e+03 7.956650922654167069e-01
1.695575017301031949e+03 4.289502324614303391e-02
1.695811370469107260e+03 6.620967618456848891e-01
1.696047723637182571e+03 9.544168410059867824e-01
1.696284076805257882e+03 1.554651242717346449e-01
1.696520429973333194e+03 2.580650053288835455e+00
1.696756783141408505e+03 1.975635039844978680e+00
1.696993136309483816e+03 4.904521007895100149e-01
1.697229489477559127e+03 1.510265505204839553e-03
1.697465842645634439e+03 7.425629518498993997e-01
1.697702195813709750e+03 1.671660509069206879e-01
1.697938548981785061e+03 1.238709541565230721e+00
1.698174902149860372e+03 8.091305998896146656e-01
1.698411255317935684e+03 2.457471405321566826e-01
1.698647608486010995e+03 8.217198106188099427e-01
1.698883961654086534e+03 2.625096771433224618e-01
1.699120314822161845e+03 2.313365291026552029e-02
1.699356667990237156e+03 3.068775058130246980e-01
1.699593021158312467e+03 1.119462191698982201e+00
1.699829374326387779e+03 9.634762653360927631e-01
1.700065727494463090e+03 3.852160906029463705e-01
1.700302080662538401e+03 3.437159867228880006e-01
1.700538433830613712e+03 3.237645344610265430e-01
1.700774786998689024e+03 9.999880704576491475e-01
1.701011140166764335e+03 3.100663135597188091e-01
1.701247493334839646e+03 1.719969523704990344e+00
1.701483846502914957e+03 1.320481990486638280e+00
1.701720199670990269e+03 8.907661776298315959e-02
1.701956552839065580e+03 1.314344065288848062e+00
1.702192906007140891e+03 7.918776379940576371e-01
1.702429259175216430e+03 4.325950052137226831e-01
1.702665612343291741e+03 1.197559325790185092e+00
1.702901965511367052e+03 7.132265937434562053e-02
1.703138318679442364e+03 9.842897852435512906e-02
1.703374671847517675e+03 9.422916694980579266e-02
1.703611025015592986e+03 4.303773062243990699e-01
1.703847378183668297e+03 1.531419840754954631e+00
1.704083731351743609e+03 1.869896464929533098e+00
1.704320084519818920e+03 1.144080259836040891e+00
1.704556437687894231e+03 3.375879918931162238e-01
1.704792790855969542e+03 3.775846976739271610e-01
1.705029144024044854e+03 1.455599567564015651e+00
1.705265497192120165e+03 6.006721766531496476e-01
1.705501850360195476e+03 1.499334076070855393e-01
1.705738203528270788e+03 8.242174733925231589e-01
1.705974556696346326e+03 1.441959521396519950e+00
1.706210909864421637e+03 2.735375087432163621e+00
1.706447263032496949e+03 7.244152524473050914e-01
1.706683616200572260e+03 1.833905294420005438e-01
1.706919969368647571e+03 2.730918764093438478e-01
1.707156322536722882e+03 1.758652229919347165e-01
1.707392675704798194e+03 1.001316281503591421e+00
1.707629028872873505e+03 4.072468109169867234e-01
1.707865382040948816e+03 5.213297825039214795e-02
1.708101735209024127e+03 9.827494012740828344e-02
1.708338088377099439e+03 1.325292789700959761e-01
1.708574441545174750e+03 1.562077570002935456e-01
1.708810794713250061e+03 5.591307896309517800e-02
1.709047147881325373e+03 6.864229072652868746e-01
1.709283501049400684e+03 1.667541285095692327e+00
1.709519854217475995e+03 5.395874796019100028e-01
1.709756207385551761e+03 9.788735213450893147e-01
1.709992560553627072e+03 1.088757484087602423e+00
1.710228913721702384e+03 2.946006998919221687e-01
1.710465266889777695e+03 4.149688899603186099e-01
1.710701620057853006e+03 3.330039129791649177e+00
1.710937973225928317e+03 2.821534628411210832e+00
1.711174326394003629e+03 1.792268928523724995e-03
1.711410679562078940e+03 9.113318307856820288e-01
1.711647032730154251e+03 1.453326727280887798e-01
1.711883385898229562e+03 1.774231917430715733e+00
1.712119739066304874e+03 1.393206019929393191e+00
1.712356092234380185e+03 6.678737093017685922e-01
1.712592445402455496e+03 1.035877908064289921e+00
1.712828798570530807e+03 5.397665070218461425e-01
1.713065151738606119e+03 4.786437936906945412e-02
1.713301504906681430e+03 3.181960693430969933e-02
1.713537858074756969e+03 1.869239074513111831e-01
1.713774211242832280e+03 2.539846411622350142e-01
1.714010564410907591e+03 2.323950062973525327e-02
1.714246917578982902e+03 1.109239122582909021e+00
1.714483270747058214e+03 7.541097252071415902e-01
1.714719623915133525e+03 4.520289781723560441e-01
1.714955977083208836e+03 1.396077136743693270e+00
1.715192330251284147e+03 1.080508802746558000e-01
1.715428683419359459e+03 2.796225140649780894e+00
1.715665036587434770e+03 6.135713512886937782e-01
1.715901389755510081e+03 1.537210069203176710e+00
1.716137742923585392e+03 3.272433059966016966e+00
1.716374096091660704e+03 3.997574592248724357e-01
1.716610449259736015e+03 6.264686354523650857e-01
1.716846802427811326e+03 1.069359546822473028e+00
1.717083155595886865e+03 1.518645545013593612e+00
1.717319508763962176e+03 6.456280629633723844e-01
1.717555861932037487e+03 2.683201578886019664e-02
1.717792215100112799e+03 1.191772428122354482e-01
1.718028568268188110e+03 9.861675571214217895e-01
1.718264921436263421e+03 6.312162530348897072e-01
1.718501274604338732e+03 7.130260197086331075e-01
1.718737627772414044e+03 3.546575569493702340e-01
1.718973980940489355e+03 1.776077542836528370e-02
1.719210334108564666e+03 3.182703286370874296e-01
1.719446687276639977e+03 2.265336210245062265e+00
1.719683040444715289e+03 6.216725944862667719e-01
1.719919393612790600e+03 2.385217571178191331e+00
1.720155746780865911e+03 4.032735115980922380e+00
1.720392099948941222e+03 1.352335001825837768e+00
1.720628453117016761e+03 5.913746765634357860e-01
1.720864806285092072e+03 2.171102913222251463e-01
1.721101159453167384e+03 1.538480675358434580e+00
1.721337512621242695e+03 4.548876435264579854e+00
1.721573865789318006e+03 3.738505395440443468e-01
1.721810218957393317e+03 1.808527987882474708e+00
1.722046572125468629e+03 1.209927866321064860e+00
1.722282925293543940e+03 2.652024225742944719e+00
1.722519278461619251e+03 3.051214047024080500e+00
1.722755631629694562e+03 3.101172992443177012e+00
1.722991984797769874e+03 4.145911046223785590e+00
1.723228337965845185e+03 1.019602491339573369e+00
1.723464691133920496e+03 8.434272526555428029e-02
1.723701044301995807e+03 3.306073144558593357e-01
1.723937397470071119e+03 1.233384544832069718e+00
1.724173750638146657e+03 7.117195836273255694e-01
1.724410103806221969e+03 3.298679304507465271e-02
1.724646456974297280e+03 4.127690761803610164e-01
1.724882810142372591e+03 1.233943925137557684e+00
1.725119163310448130e+03 5.554250354342961105e-01
1.725355516478523441e+03 1.516133868907243665e+00
1.725591869646598752e+03 6.698844467574288641e-01
1.725828222814674064e+03 1.015585799358396768e+00
1.726064575982749375e+03 7.662960484790855009e-01
1.726300929150824686e+03 9.378492014390207299e-01
1.726537282318899997e+03 4.648028026320977446e+00
1.726773635486975309e+03 3.770688166387092810e+00
1.727009988655050620e+03 8.878341771351454526e-01
1.727246341823125931e+03 5.807021640786040884e-01
1.727482694991201242e+03 1.493170314402768817e+00
1.727719048159276554e+03 5.285176666665503120e-01
1.727955401327352092e+03 1.333598574186325991e-01
1.728191754495427404e+03 4.075153914573356184e-01
1.728428107663502715e+03 8.793117213135949184e-01
1.728664460831578026e+03 7.932076176284499347e-01
1.728900813999653337e+03 6.740586448681011866e-01
1.729137167167728649e+03 5.111540882892990911e-01
1.729373520335803960e+03 4.528881963709807112e-01
1.729609873503879271e+03 6.494297937548204613e-02
1.729846226671954582e+03 1.129772641249476628e+00
1.730082579840029894e+03 2.227124320890069953e+00
1.730318933008105205e+03 1.592564011780833177e-01
1.730555286176180516e+03 7.383301456545880992e-01
1.730791639344255827e+03 1.157404963663261954e+00
1.731027992512331139e+03 2.289166621457972006e-01
1.731264345680406450e+03 6.123348568313575768e-01
1.731500698848481761e+03 5.977597332359300131e-01
1.731737052016557300e+03 7.662272361027690215e-02
1.731973405184632611e+03 2.274970018277582273e-01
1.732209758352707922e+03 3.995300871385033536e-01
1.732446111520783234e+03 1.313253036773152638e-01
1.732682464688858545e+03 2.966606535646910681e-01
1.732918817856933856e+03 4.827191779746392575e-02
1.733155171025009167e+03 8.355420027298109398e-01
1.733391524193084479e+03 4.811686576718568475e-01
1.733627877361159790e+03 2.841531913726879299e+00
1.733864230529235101e+03 2.151519967451868354e+00
1.734100583697310412e+03 1.304698755892905293e+00
1.734336936865385724e+03 3.857642656455905428e+00
1.734573290033461035e+03 1.961019410255163464e+00
1.734809643201536346e+03 1.100696622654258494e+00
1.735045996369611657e+03 2.703629879206418174e+00
1.735282349537687196e+03 2.211134450730738887e+00
1.735518702705762507e+03 8.810133085965266009e-01
1.735755055873837819e+03 1.750194793190501807e-01
1.735991409041913130e+03 2.984135565145407676e-01
1.736227762209988441e+03 9.305437700288441416e-01
1.736464115378063752e+03 2.919982763112524693e-01
1.736700468546139064e+03 5.085768053520842852e-02
1.736936821714214375e+03 2.485014054628177371e-01
1.737173174882289686e+03 4.626886380176336439e-02
1.737409528050364997e+03 4.702497934584356498e-01
1.737645881218440309e+03 8.157724547883876687e-01
1.737882234386515620e+03 1.907032536799971867e+00
1.738118587554590931e+03 5.716824796445163503e-01
1.738354940722666242e+03 6.787330806120454862e-02
1.738591293890741554e+03 2.987323371084182333e-01
1.738827647058817092e+03 1.607938560934477623e+00
1.739064000226892404e+03 2.972921363610634415e+00
1.739300353394967715e+03 4.137282601196220710e+00
1.739536706563043026e+03 3.417374379058765843e+00
1.739773059731118337e+03 9.967698554652785203e-01
1.740009412899193876e+03 1.015704517872999979e+00
1.740245766067269187e+03 3.179241300126835590e+00
1.740482119235344499e+03 5.379054640083531513e-01
1.740718472403419810e+03 5.182872625132042277e-01
1.740954825571495121e+03 1.263053692983800547e+00
1.741191178739570432e+03 3.896502123240459525e-01
1.741427531907645744e+03 8.996227787992370217e-01
1.741663885075721055e+03 3.365802560642939145e+00
1.741900238243796366e+03 1.076833546378114681e+00
1.742136591411871677e+03 3.747685256131979420e-02
1.742372944579946989e+03 2.072392498750350587e-01
1.742609297748022527e+03 2.293974192589248728e-01
1.742845650916097838e+03 2.711752520913125242e+00
1.743082004084173150e+03 4.897839762389620155e+00
1.743318357252248461e+03 1.294617343018260369e+00
1.743554710420323772e+03 7.992164337205598379e-01
1.743791063588399084e+03 6.766911301959598335e-01
1.744027416756474395e+03 3.228659681121214681e-02
1.744263769924549706e+03 2.452393921332319260e-01
1.744500123092625017e+03 6.868084467754026479e-01
1.744736476260700329e+03 9.072234909647091117e-01
1.744972829428775640e+03 9.104650031604886173e-01
1.745209182596850951e+03 5.727708564484632753e-02
1.745445535764926262e+03 2.227216313159604333e+00
1.745681888933001574e+03 4.721872461534102783e+00
1.745918242101076885e+03 1.503136446716507812e+00
1.746154595269152196e+03 1.636611390266486388e-01
1.746390948437227735e+03 1.095718112706360464e-01
1.746627301605303046e+03 6.581379171781155391e-01
1.746863654773378357e+03 1.575478802576931070e+00
1.747100007941453669e+03 8.416156539635927247e-01
1.747336361109528980e+03 2.459540263236027202e-01
1.747572714277604291e+03 8.510704017139697486e-01
1.747809067445679602e+03 4.088463227477335260e-01
1.748045420613754914e+03 7.100595316504761945e-01
1.748281773781830225e+03 1.663389786150073046e+00
1.748518126949905536e+03 1.868332491956532226e-01
1.748754480117980847e+03 5.330967578021854614e+00
1.748990833286056159e+03 3.343789639150482884e+00
1.749227186454131470e+03 2.199200605786572893e-01
1.749463539622206781e+03 1.619510775847514683e+00
1.749699892790282092e+03 1.497661201472588188e-01
1.749936245958357631e+03 3.049709790692800127e+00
1.750172599126432942e+03 2.211520384040788212e+00
1.750408952294508254e+03 1.390883050454534198e+00
1.750645305462583565e+03 2.657116691674371589e-01
1.750881658630658876e+03 1.565252888873580051e-01
1.751118011798734187e+03 2.361509534646234476e-01
1.751354364966809499e+03 1.708365291708834055e-01
1.751590718134884810e+03 1.217831053988077811e-01
1.751827071302960121e+03 1.141735946669948820e+00
1.752063424471035432e+03 4.869855394480088195e-01
1.752299777639110744e+03 3.566611809847393399e-02
1.752536130807186055e+03 1.103499678153908592e-01
1.752772483975261366e+03 1.014252923530569506e+00
1.753008837143336677e+03 3.390087058587972102e+00
1.753245190311411989e+03 3.768035316256957756e+00
1.753481543479487527e+03 1.349057587976647543e+00
1.753717896647562839e+03 3.322988630299471557e-01
1.753954249815638150e+03 1.007580019599573884e+00
1.754190602983713461e+03 1.747527102214461170e+00
1.754426956151788772e+03 7.324668180564025688e-01
1.754663309319864084e+03 1.725850419349403753e+00
1.754899662487939395e+03 2.868858179204656800e+00
1.755136015656014706e+03 9.743785370624499231e-01
1.755372368824090245e+03 4.123854162132584711e-01
1.755608721992165556e+03 1.736661744849030242e+00
1.755845075160240867e+03 1.438479626678628609e+00
1.756081428328316179e+03 2.909205881505353211e-02
1.756317781496391490e+03 3.952230770029061535e-01
1.756554134664466801e+03 3.417961431280715917e-02
1.756790487832542112e+03 1.198653338737112106e+00
1.757026841000617424e+03 1.306904550897724171e+00
1.757263194168692962e+03 1.888885769261827996e-01
1.757499547336768273e+03 1.444670598681518925e-01
1.757735900504843585e+03 3.807008843121512109e-01
1.757972253672918896e+03 4.592222495683759842e-01
1.758208606840994207e+03 9.557607825108459521e-01
1.758444960009069518e+03 6.613399499570080109e-02
1.758681313177144830e+03 4.001456432729036949e-01
